_id,full_name,email,ssn,ip_address,zip_code,credit_history_months,debt_to_income,savings_balance,loan_approved,interest_rate,approved_amount,rejection_reason,spend_total_monthly,loan_purpose,processing_timestamp,dq_flag_missing,gender,date_of_birth,age,annual_income,dq_flag_neg_credit,dq_flag_extreme_income,dq_flag_impossible_dti,dq_flag_underage,dq_flag_neg_savings
app_197,Amanda Brown,amanda.brown31@icloud.com,885-43-6142,192.168.85.229,90284,83.0,0.21,37307.0,False,,,algorithm_risk_score,504,,2024-01-15T00:00:00Z,False,Female,1970-04-15,53.7,80000.0,False,False,False,False,False
app_368,Robert Hall,robert.hall89@mail.com,262-36-4877,10.81.51.193,10045,0.0,0.22,5045.0,False,,,algorithm_risk_score,521,,,False,Male,1996-08-27,27.3,29000.0,False,False,False,False,False
app_378,Jeffrey Baker,jeffrey.baker68@aol.com,868-86-8190,10.161.120.154,10034,48.0,0.18,63712.0,True,4.3,56000.0,,523,,,False,Male,1968-04-04,55.7,131000.0,False,False,False,False,False
app_325,Lisa Nguyen,lisa.nguyen45@protonmail.com,217-40-8640,192.168.54.67,10043,63.0,0.39,27810.0,False,,,algorithm_risk_score,191,,,False,Female,1981-11-01,42.2,79000.0,False,False,False,False,False
app_041,Linda Rodriguez,linda.rodriguez19@hotmail.com,456-57-5365,172.28.24.244,90205,76.0,0.06,85166.0,True,3.4,45000.0,,591,,,False,Female,1972-10-10,51.2,126000.0,False,False,False,False,False
app_009,Heather Smith,heather.smith97@gmail.com,476-51-2722,192.168.237.76,90261,15.0,0.08,39921.0,True,5.9,27000.0,,718,,,False,Female,1989-11-20,34.1,92000.0,False,False,False,False,False
app_470,Kenneth Wright,kenneth.wright74@hotmail.com,588-85-4126,172.17.153.140,10062,40.0,0.43,32402.0,True,3.4,35000.0,,1037,,,False,Male,1984-04-01,39.8,66000.0,False,False,False,False,False
app_095,Jack Sanchez,jack.sanchez68@aol.com,130-62-7748,192.168.112.200,10049,58.0,0.39,53274.0,True,5.0,51000.0,,804,,,False,Male,1986-05-12,37.6,116000.0,False,False,False,False,False
app_055,Scott Lopez,scott.lopez69@gmail.com,495-48-2129,172.28.222.9,10009,51.0,0.16,52179.0,True,4.3,51000.0,,1293,,,False,Male,1978-11-11,45.1,104000.0,False,False,False,False,False
app_428,Jerry Wilson,jerry.wilson60@icloud.com,112-19-6168,192.168.155.6,10053,78.0,0.19,29305.0,True,4.0,74000.0,,68,,,False,Male,1963-08-02,60.4,103000.0,False,False,False,False,False
app_366,Catherine Campbell,catherine.campbell57@hotmail.com,352-74-1939,192.168.20.35,90211,47.0,0.34,19272.0,False,,,algorithm_risk_score,641,,,False,Female,1990-11-30,33.1,45000.0,False,False,False,False,False
app_187,Andrew Lewis,andrew.lewis53@aol.com,875-49-5940,192.168.117.114,10085,52.0,0.3,31102.0,False,,,algorithm_risk_score,428,,2024-01-15T00:00:00Z,False,Male,1990-06-27,33.5,67000.0,False,False,False,False,False
app_188,Elizabeth Jackson,elizabeth.jackson75@gmail.com,884-36-9087,172.22.91.113,90263,64.0,0.17,45696.0,True,2.7,27000.0,,718,,2024-01-15T00:00:00Z,False,Female,1987-04-03,36.7,98000.0,False,False,False,False,False
app_129,Jessica Jackson,jessica.jackson10@mail.com,734-50-1889,10.220.105.242,10059,54.0,0.17,30185.0,True,2.8,30000.0,,334,,,False,Female,1985-05-18,38.6,108000.0,False,False,False,False,False
app_091,Gregory Martin,gregory.martin98@protonmail.com,647-30-3311,10.64.161.126,90218,36.0,0.12,33444.0,True,4.9,45000.0,,542,,,False,Male,1988-11-04,35.2,95000.0,False,False,False,False,False
app_319,Barbara Green,barbara.green70@aol.com,439-47-7955,172.22.198.197,90211,33.0,0.26,12428.0,False,,,insufficient_credit_history,568,,,False,Female,1995-08-01,28.4,55000.0,False,False,False,False,False
app_488,Rachel Moore,rachel.moore12@yahoo.com,366-85-5787,172.28.143.21,90201,0.0,0.2,7021.0,False,,,algorithm_risk_score,1484,,,False,Female,1999-12-14,24.0,33000.0,False,False,False,False,False
app_295,George Lopez,george.lopez85@protonmail.com,312-66-6584,172.22.114.118,10070,56.0,0.3,47469.0,True,6.5,18000.0,,1380,,,False,Male,1988-02-20,35.9,98000.0,False,False,False,False,False
app_256,William Wright,william.wright77@icloud.com,617-29-5383,192.168.243.142,10051,18.0,0.23,13079.0,True,3.7,69000.0,,257,,,False,Male,1995-05-03,28.7,55000.0,False,False,False,False,False
app_221,Amy Robinson,amy.robinson52@aol.com,607-39-7447,192.168.84.247,90247,34.0,0.45,17248.0,False,,,insufficient_credit_history,158,medical,,False,Female,2000-04-21,23.7,59000.0,False,False,False,False,False
app_139,George Garcia,george.garcia25@yahoo.com,864-96-8449,10.184.140.226,10006,76.0,0.06,25968.0,False,,,algorithm_risk_score,617,,,False,Male,1972-12-13,51.0,88000.0,False,False,False,False,False
app_038,Patrick Nguyen,patrick.nguyen53@gmail.com,596-76-2147,192.168.233.224,10012,27.0,0.14,19147.0,True,5.5,35000.0,,201,,,False,Male,1979-04-06,44.7,125000.0,False,False,False,False,False
app_495,Cynthia Baker,cynthia.baker91@gmail.com,197-64-9441,172.22.234.154,10069,80.0,0.34,24928.0,True,4.8,68000.0,,441,,,False,Female,1963-05-16,60.6,71000.0,False,False,False,False,False
app_480,Gregory Davis,gregory.davis23@icloud.com,854-74-6180,192.168.243.203,10001,70.0,0.19,25163.0,True,3.9,68000.0,,171,,,False,Male,1969-11-01,54.2,104000.0,False,False,False,False,False
app_202,Mark Taylor,mark.taylor69@mail.com,948-21-4380,192.168.237.127,10097,29.0,0.11,14258.0,True,5.8,64000.0,,848,auto,,False,Male,1996-02-24,27.9,62000.0,False,False,False,False,False
app_209,Charles Jackson,charles.jackson70@gmail.com,725-13-6067,10.88.153.43,10010,51.0,0.15,51382.0,True,5.2,59000.0,,1406,moving,,False,Male,1988-03-16,35.8,106000.0,False,False,False,False,False
app_426,Dorothy Perez,dorothy.perez96@outlook.com,402-41-6717,10.3.22.225,90255,105.0,0.09,49213.0,True,2.8,20000.0,,369,,,False,Female,1970-03-11,53.8,78000.0,False,False,False,False,False
app_203,Joseph Allen,joseph.allen79@gmail.com,234-34-4011,172.22.253.28,10093,47.0,0.44,21458.0,True,3.0,51000.0,,645,moving,,False,Male,1993-10-29,30.2,58000.0,False,False,False,False,False
app_147,John Harris,john.harris87@hotmail.com,194-73-2525,10.177.132.73,10092,67.0,0.43,41974.0,True,4.9,65000.0,,1779,,2024-01-15T00:00:00Z,False,Male,1978-08-16,45.4,79000.0,False,False,False,False,False
app_069,Stephanie Allen,stephanie.allen32@mail.com,916-13-8007,192.168.98.191,90237,93.0,0.25,11645.0,False,,,algorithm_risk_score,540,,,False,Female,1961-04-14,62.7,98000.0,False,False,False,False,False
app_395,Sandra Roberts,sandra.roberts28@yahoo.com,697-34-2116,192.168.183.213,90226,3.0,0.08,72478.0,True,4.2,46000.0,,818,,,False,Female,1985-09-26,38.3,151000.0,False,False,False,False,False
app_123,Helen Martinez,helen.martinez39@gmail.com,933-63-8809,10.153.125.202,90272,82.0,0.23,39088.0,False,,,algorithm_risk_score,779,,,False,Female,1971-03-31,52.8,87000.0,False,False,False,False,False
app_087,Catherine Campbell,catherine.campbell75@yahoo.com,499-29-5726,10.200.71.18,90247,53.0,0.1,48204.0,True,3.2,35000.0,,780,,,False,Female,1987-01-16,37.0,94000.0,False,False,False,False,False
app_487,Alexander Robinson,alexander.robinson55@yahoo.com,430-74-1011,172.16.177.5,10057,16.0,0.24,22759.0,False,,,algorithm_risk_score,738,,,False,Male,1986-10-29,37.2,60000.0,False,False,False,False,False
app_046,Sandra Nelson,sandra.nelson20@mail.com,878-19-2678,192.168.226.197,90231,44.0,0.29,34688.0,False,,,algorithm_risk_score,1120,,,False,Female,1977-05-13,46.6,122000.0,False,False,False,False,False
app_058,James King,james.king83@icloud.com,449-13-7773,192.168.193.101,10067,114.0,0.35,50490.0,True,2.8,61000.0,,504,,,False,Male,1970-03-16,53.8,83000.0,False,False,False,False,False
app_359,Stephanie King,stephanie.king52@hotmail.com,887-89-1075,172.21.62.38,90233,43.0,0.18,13540.0,False,,,algorithm_risk_score,906,,,False,Female,1997-03-09,26.8,65000.0,False,False,False,False,False
app_344,Edward Campbell,edward.campbell91@outlook.com,103-37-9074,192.168.44.92,30029,39.0,0.1,3885.0,False,,,low_income,751,,,False,Male,2002-01-18,22.0,27000.0,False,False,False,False,False
app_124,Samuel Wright,samuel.wright1@icloud.com,419-22-4481,172.29.74.118,10025,54.0,0.18,11237.0,True,4.3,49000.0,,288,,,False,Male,1991-01-18,33.0,65000.0,False,False,False,False,False
app_277,Jessica Nguyen,jessica.nguyen37@icloud.com,420-57-4295,172.19.191.150,90206,108.0,0.14,22838.0,True,6.4,23000.0,,222,,,False,Female,1960-11-22,63.1,75000.0,False,False,False,False,False
app_044,James Brown,james.brown50@mail.com,181-41-8267,192.168.158.107,10021,50.0,0.07,19027.0,False,,,algorithm_risk_score,526,,,False,Male,1992-02-02,31.9,73000.0,False,False,False,False,False
app_190,Heather White,heather.white42@icloud.com,217-44-8191,192.168.242.9,90297,0.0,0.14,19603.0,False,,,algorithm_risk_score,1389,,2024-01-15T00:00:00Z,False,Female,1999-10-05,24.2,0.0,False,False,False,False,False
app_373,Sharon Ramirez,sharon.ramirez48@outlook.com,620-42-3577,192.168.182.177,90273,5.0,0.3,19050.0,True,5.1,37000.0,,1261,,,False,Female,1988-07-31,35.4,84000.0,False,False,False,False,False
app_355,Jack Mitchell,jack.mitchell87@protonmail.com,353-53-1904,172.30.107.103,90225,73.0,0.35,42888.0,True,4.6,24000.0,,777,,,False,Male,1974-07-24,49.4,100000.0,False,False,False,False,False
app_457,Rebecca Roberts,rebecca.roberts71@icloud.com,713-43-5812,10.38.185.33,90270,95.0,0.34,55610.0,True,6.2,34000.0,,1653,,,False,Female,1964-11-18,59.1,126000.0,False,False,False,False,False
app_074,Paul Flores,paul.flores81@hotmail.com,385-49-5779,192.168.22.86,10033,82.0,0.19,12904.0,False,,,low_income,711,,,False,Male,1999-03-28,24.8,39000.0,False,False,False,False,False
app_312,Donald Rodriguez,donald.rodriguez39@protonmail.com,125-28-8331,172.17.36.15,10079,0.0,0.39,12438.0,True,3.3,23000.0,,1216,,,False,Male,1995-03-11,28.8,80000.0,False,False,False,False,False
app_411,Thomas Gonzalez,thomas.gonzalez89@icloud.com,199-54-1475,172.21.242.114,10041,26.0,0.3,0.0,True,5.1,40000.0,,879,,,False,Male,1994-03-21,29.8,64000.0,False,False,False,False,False
app_390,Mary Nelson,mary.nelson83@yahoo.com,548-73-9755,10.72.130.125,90224,68.0,0.2,12310.0,True,5.3,63000.0,,630,,,False,Female,1978-07-11,45.5,68000.0,False,False,False,False,False
app_013,Heather Davis,heather.davis26@aol.com,941-17-4706,172.21.115.246,90218,18.0,0.45,28706.0,True,3.9,70000.0,,335,,,False,Female,1989-08-23,34.4,57000.0,False,False,False,False,False
app_401,Daniel Walker,daniel.walker89@gmail.com,751-65-2036,172.27.207.134,10038,29.0,0.39,21830.0,False,,,high_dti_ratio,355,,,False,Male,1972-03-06,51.8,103000.0,False,False,False,False,False
app_313,Laura Jones,laura.jones25@yahoo.com,473-60-3268,10.199.251.176,90298,15.0,0.08,39223.0,True,4.6,52000.0,,1704,,,False,Female,1991-03-14,32.8,112000.0,False,False,False,False,False
app_418,Rachel King,rachel.king69@icloud.com,107-92-5280,192.168.65.23,90272,82.0,0.05,70888.0,True,6.2,36000.0,,197,,,False,Female,1975-05-31,48.6,112000.0,False,False,False,False,False
app_141,Ronald Johnson,ronald.johnson14@gmail.com,806-19-9489,192.168.175.83,10002,39.0,0.37,72682.0,True,3.2,37000.0,,399,,2024-01-15T00:00:00Z,False,Male,1982-08-19,41.4,125000.0,False,False,False,False,False
app_105,Laura Green,laura.green44@mail.com,126-24-8122,10.54.152.20,90243,22.0,0.2,69276.0,True,3.6,75000.0,,1080,,,False,Female,1986-01-28,37.9,116000.0,False,False,False,False,False
app_159,Daniel Gonzalez,daniel.gonzalez84@aol.com,322-72-6023,192.168.123.26,10084,89.0,0.22,61596.0,True,6.1,58000.0,,1085,,2024-01-15T00:00:00Z,False,Male,1960-10-11,63.2,107000.0,False,False,False,False,False
app_051,Nicholas Thompson,nicholas.thompson68@icloud.com,700-28-7948,172.16.4.236,10060,77.0,0.2,9646.0,False,,,low_income,251,,2027-01-20T00:00:00Z,False,Male,1999-07-15,24.5,35000.0,False,False,False,False,False
app_229,Barbara Campbell,barbara.campbell80@yahoo.com,731-96-9697,172.23.22.89,90289,41.0,0.42,18019.0,True,4.1,38000.0,,1045,wedding,,False,Female,2000-07-31,23.4,39000.0,False,False,False,False,False
app_349,Gregory King,gregory.king61@outlook.com,955-57-2824,192.168.140.62,10087,44.0,0.34,8641.0,True,6.3,19000.0,,1030,,,False,Male,1989-02-23,34.9,78000.0,False,False,False,False,False
app_025,Rebecca Walker,rebecca.walker90@aol.com,501-69-2266,192.168.166.120,90284,63.0,0.25,33294.0,False,,,algorithm_risk_score,383,,,False,Female,1965-11-07,58.1,72000.0,False,False,False,False,False
app_456,David Jones,david.jones79@yahoo.com,968-66-9483,172.24.150.136,10070,24.0,0.34,38163.0,True,6.5,74000.0,,611,,,False,Male,1979-05-02,44.7,84000.0,False,False,False,False,False
app_111,Raymond Jones,raymond.jones74@icloud.com,191-64-5825,192.168.71.115,10063,55.0,0.26,9507.0,True,3.2,70000.0,,1091,,,False,Male,1999-09-05,24.3,42000.0,False,False,False,False,False
app_180,Justin Green,justin.green48@protonmail.com,228-49-1561,10.20.49.18,10002,52.0,0.43,30253.0,False,,,algorithm_risk_score,1221,,2024-01-15T00:00:00Z,False,Male,1969-10-14,54.2,111000.0,False,False,False,False,False
app_350,Linda Adams,,356-98-8263,10.207.183.196,90291,52.0,0.2,14377.0,True,4.1,67000.0,,1546,,,True,Female,,,89000.0,False,False,False,False,False
app_061,Jack Miller,jack.miller8@mail.com,127-48-3577,192.168.189.169,10073,54.0,0.27,27425.0,True,4.0,28000.0,,858,,,False,Male,1985-04-20,38.7,59000.0,False,False,False,False,False
app_370,Alexander Hernandez,alexander.hernandez88@yahoo.com,113-57-7065,10.196.26.102,10005,41.0,0.05,60601.0,True,5.9,48000.0,,1505,,,False,Male,1975-12-04,48.1,126000.0,False,False,False,False,False
app_121,Charles Rivera,charles.rivera57@aol.com,481-83-3837,10.184.42.195,10020,58.0,0.11,34768.0,True,3.3,66000.0,,1731,,,False,Male,1984-05-21,39.6,90000.0,False,False,False,False,False
app_257,Stephanie Allen,stephanie.allen86@aol.com,509-17-2576,10.114.115.229,90252,38.0,0.33,8646.0,True,4.4,58000.0,,556,,,False,Female,1985-09-08,38.3,68000.0,False,False,False,False,False
app_466,Paul Anderson,paul.anderson7@outlook.com,799-49-1206,172.31.5.174,10055,47.0,0.4,34196.0,True,4.3,57000.0,,640,,,False,Male,1993-11-17,30.1,80000.0,False,False,False,False,False
app_388,Amanda Johnson,amanda.johnson38@protonmail.com,152-84-2809,172.18.118.41,90296,8.0,0.22,15898.0,False,,,algorithm_risk_score,259,,,False,Female,1993-01-03,31.0,100000.0,False,False,False,False,False
app_494,Robert Mitchell,robert.mitchell50@protonmail.com,444-83-7991,172.18.234.214,10073,0.0,0.32,9358.0,False,,,insufficient_credit_history,1493,,,False,Male,1999-07-11,24.5,32000.0,False,False,False,False,False
app_210,Pamela Campbell,pamela.campbell91@outlook.com,719-88-4590,10.113.208.213,90261,18.0,0.42,41892.0,True,4.8,40000.0,,241,medical,,False,Female,1983-06-19,40.5,66000.0,False,False,False,False,False
app_168,Larry Thompson,larry.thompson20@yahoo.com,674-78-4391,192.168.148.88,10092,29.0,0.28,22361.0,True,6.1,65000.0,,1041,,2024-01-15T00:00:00Z,False,Male,1997-03-31,26.8,71000.0,False,False,False,False,False
app_097,Emma Roberts,emma.roberts50@gmail.com,817-88-9433,10.9.148.236,90262,33.0,0.26,22923.0,False,,,insufficient_credit_history,658,,,False,Female,1976-11-09,47.1,141000.0,False,False,False,False,False
app_432,Amy Nelson,amy.nelson43@icloud.com,109-72-8677,10.141.150.134,90273,8.0,0.18,24681.0,False,,,algorithm_risk_score,453,,,False,Female,2001-10-04,22.2,75000.0,False,False,False,False,False
app_023,Patrick Flores,patrick.flores43@mail.com,495-77-3208,172.24.122.194,10019,55.0,0.08,27397.0,False,,,algorithm_risk_score,1588,,,False,Male,1998-07-21,25.4,44000.0,False,False,False,False,False
app_165,Brandon Moore,,,,10077,6.0,0.16,36936.0,True,5.6,53000.0,,943,,2024-01-15T00:00:00Z,True,Male,,,66000.0,False,False,False,False,False
app_020,Margaret Lee,margaret.lee42@outlook.com,611-64-3809,172.19.238.9,30014,55.0,0.38,60268.0,True,5.2,23000.0,,98,,,False,Female,1977-12-24,46.0,133000.0,False,False,False,False,False
app_186,Kenneth Carter,kenneth.carter22@yahoo.com,555-26-1610,172.24.47.150,10086,41.0,0.42,39117.0,True,6.0,72000.0,,1743,,2024-01-15T00:00:00Z,False,Male,1986-09-08,37.3,115000.0,False,False,False,False,False
app_310,Jessica Campbell,jessica.campbell45@protonmail.com,559-35-6495,172.30.195.170,90284,27.0,0.37,18949.0,True,5.9,50000.0,,1181,,,False,Female,1990-03-06,33.8,63000.0,False,False,False,False,False
app_342,Samuel Garcia,samuel.garcia33@aol.com,178-98-4514,172.19.233.85,10070,17.0,0.06,622.0,True,3.3,74000.0,,206,,,False,Male,1983-06-28,40.5,45000.0,False,False,False,False,False
app_086,Ryan Rodriguez,ryan.rodriguez52@yahoo.com,193-76-6702,172.24.172.32,10030,15.0,0.17,50342.0,True,2.9,80000.0,,933,,,False,Male,1993-05-06,30.7,115000.0,False,False,False,False,False
app_286,Brian Johnson,brian.johnson29@gmail.com,302-29-8853,192.168.53.101,10048,0.0,0.22,17452.0,True,5.4,46000.0,,815,,,False,Male,1993-09-19,30.3,85000.0,False,False,False,False,False
app_132,Justin Rodriguez,justin.rodriguez96@mail.com,387-16-2383,192.168.209.11,10040,42.0,0.39,25146.0,True,5.6,32000.0,,666,,,False,Male,1975-11-26,48.1,82000.0,False,False,False,False,False
app_296,Mark Young,mark.young46@outlook.com,601-33-7524,10.10.178.72,10072,57.0,0.45,44538.0,True,3.6,76000.0,,157,,,False,Male,1987-07-11,36.5,103000.0,False,False,False,False,False
app_249,Joshua Garcia,joshua.garcia70@icloud.com,121-85-2187,10.40.52.159,30043,82.0,0.08,44322.0,True,4.7,73000.0,,873,home_improvement,,False,Male,1958-11-20,65.1,121000.0,False,False,False,False,False
app_063,Nicole Adams,nicole.adams28@gmail.com,252-62-4568,172.31.2.111,90243,45.0,0.1,14715.0,True,4.0,57000.0,,1237,,,False,Female,1997-04-03,26.7,55000.0,False,False,False,False,False
app_314,Elizabeth Sanchez,elizabeth.sanchez94@outlook.com,850-13-2311,192.168.165.218,90266,31.0,0.3,19081.0,False,,,algorithm_risk_score,1175,,,False,Female,1996-01-03,28.0,73000.0,False,False,False,False,False
app_062,Catherine Carter,catherine.carter77@icloud.com,614-69-8974,10.97.126.194,90275,109.0,0.39,34015.0,True,3.1,16000.0,,1360,,,False,Female,1979-03-13,44.8,64000.0,False,False,False,False,False
app_137,Amy Garcia,amy.garcia70@outlook.com,929-73-4834,192.168.157.6,90205,53.0,0.19,13306.0,False,,,algorithm_risk_score,717,,,False,Female,1990-04-18,33.7,81000.0,False,False,False,False,False
app_336,Brenda Carter,brenda.carter35@mail.com,103-64-7163,172.26.222.199,90293,39.0,0.09,27855.0,False,,,algorithm_risk_score,1243,,,False,Female,1988-02-26,35.8,116000.0,False,False,False,False,False
app_322,Amy Smith,amy.smith50@hotmail.com,208-85-9940,10.236.92.130,90246,0.0,0.42,12426.0,False,,,high_dti_ratio,897,,,False,Female,1992-02-24,31.9,84000.0,False,False,False,False,False
app_473,Karen Harris,karen.harris60@protonmail.com,795-85-4042,172.28.33.181,90244,0.0,0.21,13722.0,True,4.2,43000.0,,169,,,False,Female,1991-08-26,32.4,54000.0,False,False,False,False,False
app_122,Richard Thomas,richard.thomas4@hotmail.com,186-34-2952,192.168.201.220,10057,61.0,0.26,14834.0,True,5.5,69000.0,,2355,,,False,Male,1964-12-12,59.1,98000.0,False,False,False,False,False
app_222,Brenda Perez,brenda.perez96@aol.com,636-56-7305,192.168.133.49,90299,104.0,0.28,17483.0,False,,,algorithm_risk_score,613,personal,,False,Female,1965-11-07,58.1,102000.0,False,False,False,False,False
app_481,Nicole Nguyen,nicole.nguyen89@outlook.com,891-16-6831,172.18.35.225,90229,38.0,0.17,62154.0,True,3.3,56000.0,,725,,,False,Female,1985-07-27,38.4,142000.0,False,False,False,False,False
app_218,Mark Scott,mark.scott72@aol.com,653-15-8386,10.216.243.5,10083,80.0,0.43,22276.0,True,2.7,29000.0,,240,medical,,False,Male,1982-04-09,41.7,80000.0,False,False,False,False,False
app_476,Gregory Allen,gregory.allen43@yahoo.com,990-83-8035,192.168.239.250,10082,118.0,0.44,8148.0,True,3.9,77000.0,,1133,,,False,Male,1975-09-01,48.3,53000.0,False,False,False,False,False
app_191,Pamela Hill,pamela.hill70@outlook.com,757-87-6454,172.28.37.204,90281,78.0,0.16,20428.0,False,,,algorithm_risk_score,1228,,2024-01-15T00:00:00Z,False,Female,1959-09-06,64.3,98000.0,False,False,False,False,False
app_177,Thomas Smith,thomas.smith57@outlook.com,298-38-4813,172.20.125.153,10004,35.0,0.05,25705.0,True,5.9,67000.0,,392,,2024-01-15T00:00:00Z,False,Male,1990-01-25,33.9,54000.0,False,False,False,False,False
app_453,Kenneth Torres,kenneth.torres3@protonmail.com,330-78-9036,192.168.178.124,10030,0.0,0.22,12529.0,False,,,insufficient_credit_history,517,,,False,Male,2000-04-13,23.7,28000.0,False,False,False,False,False
app_269,William Hall,william.hall20@aol.com,106-34-1270,10.132.131.45,10009,44.0,0.32,88078.0,False,,,algorithm_risk_score,1711,,,False,Male,1984-12-08,39.1,152000.0,False,False,False,False,False
app_273,Justin Jackson,justin.jackson12@outlook.com,855-33-5461,192.168.235.7,10033,88.0,0.26,24454.0,True,4.4,44000.0,,767,,,False,Male,1995-02-22,28.9,82000.0,False,False,False,False,False
app_472,Dennis Lewis,dennis.lewis59@gmail.com,852-99-9160,172.27.4.156,10080,53.0,0.44,16798.0,False,,,algorithm_risk_score,930,,,False,Male,1977-04-09,46.7,81000.0,False,False,False,False,False
app_224,Mark Jackson,mark.jackson41@yahoo.com,263-68-2220,10.248.103.20,10052,81.0,0.12,53299.0,False,,,algorithm_risk_score,131,medical,,False,Male,1968-06-04,55.6,93000.0,False,False,False,False,False
app_012,Janet Lopez,janet.lopez72@aol.com,646-74-3314,172.19.203.79,90220,71.0,0.22,38284.0,False,,,algorithm_risk_score,975,,,False,Female,1972-09-26,51.3,96000.0,False,False,False,False,False
app_437,Ashley Lopez,ashley.lopez68@icloud.com,637-73-3119,192.168.220.15,10033,59.0,0.33,33144.0,True,5.6,69000.0,,825,,,False,Female,1992-02-01,31.9,107000.0,False,False,False,False,False
app_305,Mark Hernandez,mark.hernandez8@hotmail.com,460-68-4910,192.168.94.129,10084,30.0,0.07,44145.0,True,5.6,49000.0,,1248,,,False,Male,1984-04-09,39.7,100000.0,False,False,False,False,False
app_266,Betty Jones,betty.jones46@protonmail.com,155-87-5931,192.168.5.251,90202,16.0,0.13,20079.0,False,,,insufficient_credit_history,585,,,False,Female,1995-03-04,28.8,46000.0,False,False,False,False,False
app_324,Donna Smith,donna.smith10@aol.com,610-14-8613,192.168.170.94,90250,89.0,0.16,25814.0,False,,,algorithm_risk_score,453,,,False,Female,1982-05-30,41.6,96000.0,False,False,False,False,False
app_049,Donna Gonzalez,donna.gonzalez12@yahoo.com,845-50-3562,192.168.14.85,90278,92.0,0.36,31881.0,False,,,algorithm_risk_score,1423,,,False,Female,2000-05-22,23.6,59000.0,False,False,False,False,False
app_468,Patrick Martinez,patrick.martinez26@aol.com,996-86-6099,172.31.95.30,10046,35.0,0.35,8982.0,False,,,insufficient_credit_history,701,,,False,Male,1999-05-23,24.6,22000.0,False,False,False,False,False
app_192,Dennis Lopez,dennis.lopez78@yahoo.com,936-44-8002,172.29.183.18,10088,40.0,0.22,34292.0,True,6.0,18000.0,,650,,2024-01-15T00:00:00Z,False,Male,1985-11-15,38.1,78000.0,False,False,False,False,False
app_234,Samuel Hill,samuel.hill67@protonmail.com,937-72-8731,10.143.146.157,10090,60.0,0.3,38703.0,False,,,algorithm_risk_score,526,education,,False,Male,1976-01-29,47.9,96000.0,False,False,False,False,False
app_306,Anna White,anna.white6@gmail.com,757-27-8131,10.26.176.56,90227,80.0,0.29,63560.0,True,3.1,57000.0,,490,,,False,Female,1978-07-26,45.4,106000.0,False,False,False,False,False
app_163,Edward White,edward.white48@gmail.com,324-94-2806,172.26.137.15,10019,58.0,0.3,38425.0,True,2.9,47000.0,,404,,2024-01-15T00:00:00Z,False,Male,1981-06-03,42.6,104000.0,False,False,False,False,False
